id,valor,peso,volumen,categoria
6444,834,29,4,7
6445,987,54,143,5
6446,783,17,116,3
6447,570,28,16,4
6448,572,124,90,2
6449,639,44,118,5
6450,737,27,115,9
6451,229,43,57,1
6452,157,60,144,8
6453,962,102,140,6
6454,749,80,46,1
6455,838,69,22,0
6456,702,185,9,4
6457,984,129,39,2
6458,695,3,56,5
6459,22,131,49,2
6460,210,183,91,3
6461,618,83,77,0
6462,10,22,95,9
6463,302,103,54,11
6464,35,34,111,11
6465,362,90,82,7
6466,682,21,34,2
6467,370,186,93,11
6468,444,151,56,0
6469,591,102,99,3
6470,996,99,52,1
6471,785,84,116,2
6472,908,185,25,0
6473,559,38,57,4
6474,809,93,119,6
6475,694,137,20,6
6476,175,189,70,11
6477,300,162,56,11
6478,167,15,95,8
6479,507,103,36,5
6480,543,69,79,5
6481,56,1,99,1
6482,804,157,40,3
6483,949,138,31,7
6484,631,34,86,3
6485,682,175,1,0
6486,45,149,12,4
6487,101,153,114,10
6488,391,144,30,5
6489,41,61,43,9
6490,912,176,101,1
6491,28,27,55,6
6492,516,138,89,8
6493,467,192,70,6
6494,11,98,127,11
6495,104,98,144,8
6496,931,167,112,7
6497,904,8,64,3
6498,558,106,59,4
6499,228,153,55,10
6500,795,191,64,1
6501,936,83,133,1
6502,84,135,91,3
6503,600,179,34,2
6504,296,162,96,3
6505,747,3,21,3
6506,30,54,32,9
6507,516,185,138,2
6508,210,81,8,8
6509,805,194,31,11
6510,189,42,104,4
6511,367,179,19,5
6512,321,1,25,6
6513,668,83,40,11
6514,710,143,28,10
6515,374,161,72,4
6516,741,186,67,8
6517,806,150,89,4
6518,437,98,7,10
6519,151,104,130,6
6520,42,158,117,2
6521,732,151,139,4
6522,626,145,14,9
6523,832,102,89,3
6524,479,185,9,5
6525,700,168,50,8
6526,653,82,140,9
6527,247,2,71,1
6528,186,32,132,5
6529,777,150,15,1
6530,234,128,86,4
6531,113,135,138,1
6532,513,129,46,2
6533,537,135,121,5
6534,742,19,124,0
6535,646,146,137,11
6536,488,45,129,1
6537,50,172,52,11
6538,48,185,82,0
6539,110,149,70,11
6540,457,22,90,2
6541,244,176,25,1
6542,726,123,2,11
6543,209,160,81,1
6544,808,89,83,0
6545,680,109,132,9
6546,585,106,111,1
6547,531,170,121,0
6548,516,166,133,7
6549,885,137,17,4
6550,520,187,122,11
6551,793,150,147,6
6552,266,38,103,2
6553,622,78,51,1
6554,345,68,2,9
6555,278,71,136,3
6556,954,39,30,5
6557,672,132,6,9
6558,443,13,22,6
6559,524,74,146,2
6560,566,22,29,2
6561,280,39,74,3
6562,581,167,81,11
6563,351,51,38,11
6564,767,46,136,8
6565,916,92,109,8
6566,410,152,111,10
6567,678,71,34,2
6568,558,196,54,2
6569,171,83,20,6
6570,803,97,90,8
6571,575,188,48,0
6572,988,28,40,4
6573,399,126,92,9
6574,23,44,137,10
6575,178,126,28,5
6576,915,117,143,7
6577,745,65,135,8
6578,829,42,136,10
6579,352,91,61,6
6580,947,145,99,11
6581,684,153,147,4
6582,575,100,68,10
6583,53,91,62,11
6584,964,100,52,0
6585,46,22,40,3
6586,887,47,19,4
6587,647,11,113,6
6588,149,1,148,5
6589,601,151,101,4
6590,818,22,112,8
6591,357,190,56,5
6592,987,11,12,7
6593,469,132,60,3
6594,587,13,45,7
6595,657,56,143,0
6596,820,141,97,3
6597,970,145,110,1
6598,435,43,41,10
6599,79,40,79,10
6600,650,93,41,8
6601,369,65,6,1
6602,15,176,44,10
6603,192,185,127,8
6604,677,33,58,1
6605,67,51,6,10
6606,203,114,127,6
6607,587,117,19,6
6608,555,41,118,10
6609,520,108,77,5
6610,926,166,111,8
6611,449,197,87,7
6612,708,73,134,1
6613,538,123,141,10
6614,142,186,82,0
6615,469,2,83,7
6616,309,154,88,3
6617,701,31,64,11
6618,645,24,149,7
6619,677,122,102,2
6620,988,23,132,9
6621,81,185,48,3
6622,276,120,7,9
6623,882,140,39,2
6624,167,119,123,3
6625,648,74,78,5
6626,460,190,46,7
6627,988,89,59,10
6628,158,22,124,5
6629,575,33,88,3
6630,382,171,70,0
6631,601,178,70,4
6632,216,79,121,2
6633,756,192,47,11
6634,91,85,98,7
6635,319,149,101,9
6636,420,11,100,2
6637,673,44,8,3
6638,710,175,106,2
6639,976,98,140,5
6640,642,168,2,1
6641,850,117,46,5
6642,542,18,113,9
6643,476,44,3,10
6644,283,11,58,1
6645,706,173,30,4
6646,317,118,38,8
6647,24,125,80,10
6648,29,53,55,3
6649,95,123,48,0
6650,791,81,117,10
6651,541,182,119,11
6652,345,148,105,0
6653,159,155,95,1
6654,618,193,109,0
6655,102,75,52,11
6656,599,95,91,10
6657,380,100,88,3
6658,597,183,146,4
6659,364,164,26,3
6660,184,41,72,1
6661,669,162,104,7
6662,852,22,133,0
6663,323,184,137,3
6664,212,84,39,3
6665,856,65,108,8
6666,918,127,30,8
6667,38,70,107,10
6668,668,49,80,10
6669,64,146,3,8
6670,32,98,42,10
6671,485,50,108,9
6672,363,93,70,6
6673,325,116,97,3
6674,429,107,127,1
6675,549,181,5,2
6676,838,136,23,7
6677,904,168,54,0
6678,196,87,92,7
6679,853,120,1,5
6680,473,119,60,10
6681,351,39,118,10
6682,735,83,23,7
6683,983,50,71,4
6684,688,41,6,7
6685,781,114,23,2
6686,189,195,64,4
6687,212,113,126,5
6688,169,83,50,9
6689,744,133,127,8
6690,245,44,126,6
6691,60,174,119,4
6692,57,141,103,4
6693,96,58,46,8
6694,938,157,114,10
6695,901,192,36,8
6696,318,174,128,0
6697,311,100,50,9
6698,617,127,14,5
6699,921,15,138,6
6700,581,94,99,11
6701,625,155,74,1
6702,104,173,70,3
6703,307,30,101,7
6704,198,164,134,11
6705,41,15,77,11
6706,279,11,50,10
6707,99,16,47,10
6708,765,198,12,1
6709,828,8,16,9
6710,853,17,42,9
6711,500,119,10,1
6712,38,93,68,1
6713,559,99,106,2
6714,6,17,105,3
6715,77,60,90,4
6716,860,144,107,6
6717,794,177,117,2
6718,376,34,73,5
6719,770,129,93,7
6720,604,28,7,3
6721,221,102,2,3
6722,346,73,117,0
6723,623,28,149,2
6724,668,27,33,9
6725,742,128,101,11
6726,461,127,32,8
6727,201,26,36,5
6728,281,140,139,8
6729,817,16,145,7
6730,387,124,58,11
6731,74,184,23,6
6732,734,108,85,5
6733,608,20,6,6
6734,81,174,47,0
6735,156,53,150,5
6736,156,35,72,10
6737,599,53,29,5
6738,659,28,21,3
6739,435,110,82,1
6740,154,89,50,11
6741,170,169,32,3
6742,696,115,95,4
6743,21,127,1,1
6744,423,157,79,9
6745,786,154,96,1
6746,215,46,34,1
6747,59,41,99,2
6748,455,78,64,9
6749,672,24,5,5
6750,369,59,147,3
6751,847,112,38,6
6752,849,70,73,3
6753,51,10,81,0
6754,810,85,112,4
6755,407,147,145,0
6756,566,184,41,2
6757,166,200,75,3
6758,404,174,83,10
6759,962,130,66,9
6760,708,125,88,0
6761,590,69,6,9
6762,611,58,125,9
6763,716,122,74,5
6764,282,81,139,2
6765,782,9,91,3
6766,174,44,111,7
6767,148,181,101,9
6768,661,21,26,7
6769,767,68,51,1
6770,533,125,119,7
6771,752,142,76,4
6772,898,127,58,1
6773,809,123,101,10
6774,615,138,96,9
6775,331,63,124,1
6776,662,199,78,8
6777,353,124,96,8
6778,946,171,54,9
6779,97,36,30,3
6780,284,191,148,4
6781,788,148,73,5
6782,670,121,4,3
6783,214,4,77,4
6784,208,189,57,1
6785,915,157,58,0
6786,130,80,128,8
6787,735,92,44,1
6788,236,142,87,9
6789,136,26,42,0
6790,826,107,125,7
6791,401,88,109,10
6792,887,10,2,11
6793,495,11,68,2
6794,722,6,89,6
6795,167,182,40,3
6796,819,198,91,2
6797,31,85,88,5
6798,770,150,22,3
6799,268,193,121,4
6800,479,53,113,10
6801,912,4,108,10
6802,981,132,148,7
6803,383,162,102,0
6804,837,169,72,11
6805,509,67,34,1
6806,337,4,45,10
6807,557,137,144,11
6808,778,37,42,7
6809,166,59,138,1
6810,569,137,143,7
6811,584,1,101,5
6812,70,56,141,11
6813,993,191,34,7
6814,553,147,98,8
6815,469,83,99,9
6816,27,47,90,3
6817,174,32,20,9
6818,312,3,80,0
6819,991,62,125,3
6820,441,163,75,10
6821,524,177,61,6
6822,505,127,85,4
6823,546,49,33,8
6824,726,165,147,9
6825,186,129,12,3
6826,116,9,5,8
6827,33,47,45,9
6828,868,94,9,8
6829,329,74,22,2
6830,946,181,126,8
6831,137,173,132,11
6832,681,67,84,1
6833,551,143,82,8
6834,604,178,128,9
6835,330,143,15,2
6836,306,129,110,9
6837,400,100,46,6
6838,531,114,135,5
6839,169,117,70,4
6840,851,105,128,10
6841,519,146,139,8
6842,485,187,106,1
6843,332,88,56,3
6844,909,24,44,3
6845,235,68,99,11
6846,173,142,87,10
6847,332,53,65,1
6848,555,172,69,0
6849,176,192,72,3
6850,459,143,55,7
6851,289,199,46,3
6852,183,153,136,4
6853,72,36,119,2
6854,73,118,66,8
6855,284,165,141,1
6856,662,84,15,8
6857,40,190,92,2
6858,603,133,115,5
6859,507,63,86,6
6860,119,156,104,1
6861,499,28,114,11
6862,81,171,6,1
6863,241,142,78,8
6864,898,64,13,7
6865,349,75,103,6
6866,960,195,73,7
6867,119,3,14,5
6868,404,42,12,4
6869,255,168,101,4
6870,838,188,1,1
6871,380,59,3,2
6872,900,85,18,9
6873,713,180,67,0
6874,556,119,132,5
6875,219,47,5,2
6876,661,110,9,10
6877,995,5,136,10
6878,666,28,43,5
6879,543,74,60,2
6880,843,125,72,8
6881,703,133,135,2
6882,647,6,78,5
6883,43,186,16,6
6884,84,147,113,11
6885,724,100,2,3
6886,943,160,87,10
6887,453,35,2,3
6888,368,195,25,1
6889,151,28,77,8
6890,65,184,136,4
6891,32,97,28,11
6892,621,21,78,1
6893,896,152,100,4
6894,351,70,99,8
6895,314,74,123,6
6896,434,109,105,3
6897,371,117,49,1
6898,679,88,92,9
6899,963,37,78,2
6900,290,2,17,3
6901,209,43,24,2
6902,798,56,134,10
6903,860,113,135,10
6904,789,176,65,8
6905,824,48,121,6
6906,828,45,51,6
6907,699,167,117,5
6908,6,116,81,0
6909,285,92,135,7
6910,5,96,129,0
6911,765,182,7,0
6912,212,119,147,10
6913,423,181,85,11
6914,770,184,45,6
6915,599,12,147,3
6916,896,89,78,8
6917,255,75,29,3
6918,810,54,56,0
6919,177,3,20,7
6920,359,90,91,8
6921,173,42,150,4
6922,276,187,57,9
6923,766,139,69,10
6924,403,43,121,5
6925,339,134,64,2
6926,668,137,18,0
6927,329,36,71,7
6928,816,119,45,1
6929,167,117,56,7
6930,766,55,148,5
6931,947,134,98,8
6932,735,133,117,0
6933,965,52,41,9
6934,492,43,115,9
6935,959,93,40,9
6936,159,176,149,0
6937,932,117,48,3
6938,147,142,150,7
6939,788,38,66,0
6940,248,144,17,3
6941,498,17,133,3
6942,321,103,18,8
6943,919,99,1,4
6944,203,48,69,9
6945,995,21,85,6
6946,574,142,49,9
6947,112,3,13,3
6948,357,40,43,8
6949,170,19,126,11
6950,23,67,91,0
6951,519,148,31,8
6952,786,93,13,7
6953,827,36,17,10
6954,649,34,68,10
6955,530,90,26,1
6956,512,129,118,8
6957,600,138,28,10
6958,146,85,131,3
6959,64,132,128,10
6960,269,86,20,5
6961,552,152,86,10
6962,531,116,84,8
6963,469,98,89,4
6964,31,92,27,8
6965,514,50,21,0
6966,987,47,113,0
6967,192,141,112,7
6968,560,99,19,11
6969,200,132,97,3
6970,609,179,55,11
6971,348,69,140,2
6972,27,192,37,4
6973,25,168,13,5
6974,870,96,18,9
6975,803,147,114,6
6976,681,157,33,0
6977,967,164,97,3
6978,498,111,13,7
6979,623,139,26,0
6980,897,88,149,10
6981,985,159,86,8
6982,917,2,132,11
6983,455,180,5,0
6984,318,199,21,3
6985,616,67,107,8
6986,720,31,131,10
6987,120,144,113,3
6988,569,49,110,0
6989,27,170,13,1
6990,561,27,123,0
6991,972,46,53,10
6992,327,186,8,6
6993,59,54,150,1
6994,574,76,61,2
6995,320,133,2,5
6996,540,36,1,10
6997,128,106,12,0
6998,264,100,9,2
6999,78,138,20,0
7000,600,11,23,7
7001,506,36,70,9
7002,250,100,51,6
7003,527,187,147,10
7004,956,127,132,7
7005,161,165,25,0
7006,413,191,71,5
7007,981,34,29,6
7008,40,55,1,1
7009,38,174,130,10
7010,287,87,117,10
7011,25,51,114,7
7012,479,118,142,11
7013,474,45,77,9
7014,125,67,57,2
7015,30,71,13,0
7016,781,60,132,6
7017,72,192,30,4
7018,698,121,149,0
7019,334,166,26,7
7020,697,85,8,1
7021,809,193,41,8
7022,514,162,136,11
7023,510,165,131,7
7024,816,86,33,7
7025,48,192,124,1
7026,381,164,8,6
7027,801,65,87,0
7028,64,138,137,6
7029,519,16,100,8
7030,640,99,133,3
7031,183,68,144,1
7032,832,84,108,4
7033,536,170,87,3
7034,733,21,26,3
7035,726,189,147,3
7036,487,92,112,10
7037,667,181,133,11
7038,519,112,37,8
7039,117,156,121,4
7040,227,146,102,7
7041,803,43,20,6
7042,606,39,136,1
7043,604,108,142,11
7044,466,41,21,8
7045,340,132,103,10
7046,118,131,101,9
7047,477,192,8,5
7048,329,153,63,11
7049,859,127,135,11
7050,835,93,50,11
7051,107,73,19,2
7052,58,62,94,1
7053,381,23,128,4
7054,597,76,65,1
7055,798,103,149,4
7056,133,66,91,10
7057,380,70,60,10
7058,718,171,142,3
7059,144,11,127,1
7060,385,117,88,10
7061,37,190,118,7
7062,114,199,90,3
7063,257,80,123,8
7064,63,141,21,7
7065,682,123,144,7
7066,417,124,130,5
7067,139,179,14,0
7068,454,122,125,9
7069,304,46,11,6
7070,197,146,119,9
7071,206,91,34,9
7072,306,25,113,0
7073,596,141,69,4
7074,431,58,69,4
7075,622,177,65,1
7076,839,48,113,10
7077,987,56,101,2
7078,731,46,31,7
7079,98,45,16,2
7080,408,127,131,5
7081,741,157,96,5
7082,797,48,121,9
7083,434,151,48,10
7084,169,67,80,8
7085,232,91,43,8
7086,749,49,149,3
7087,882,167,140,1
7088,903,142,49,3
7089,377,97,69,3
7090,510,82,119,3
7091,709,22,11,2
7092,533,167,101,8
7093,851,103,91,9
7094,295,31,80,10
7095,103,158,138,6
7096,408,138,144,7
7097,108,57,111,0
7098,594,63,55,3
7099,75,186,110,2
7100,246,90,118,0
7101,339,146,47,6
7102,56,140,4,7
7103,763,195,53,8
7104,482,19,54,5
7105,772,3,16,5
7106,524,118,89,4
7107,205,149,25,9
7108,662,106,29,7
7109,323,54,3,0
7110,592,88,37,3
7111,506,45,98,11
7112,541,168,124,7
7113,353,7,17,9
7114,94,183,5,6
7115,724,102,69,0
7116,112,171,138,0
7117,941,29,51,8
7118,848,93,56,0
7119,110,195,74,2
7120,128,43,43,11
7121,39,56,18,5
7122,805,177,133,0
7123,508,198,87,8
7124,174,116,31,8
7125,147,28,79,8
7126,365,5,137,2
7127,627,18,129,2
7128,588,76,7,11
7129,9,165,87,10
7130,157,169,33,6
7131,728,173,117,8
7132,733,59,89,7
7133,138,53,26,11
7134,82,50,23,11
7135,478,190,27,8
7136,853,198,40,8
7137,894,179,129,8
7138,179,33,3,7
7139,967,120,16,10
7140,259,20,106,1
7141,298,4,53,10
7142,879,50,18,3
7143,125,49,12,9
7144,392,63,103,1
7145,57,34,51,2
7146,425,171,48,10
7147,910,65,136,7
7148,343,93,15,9
7149,748,12,82,2
7150,648,113,69,10
7151,47,154,15,5
7152,545,174,146,6
7153,260,131,66,0
7154,588,100,66,2
7155,853,48,24,1
7156,61,106,53,1
7157,265,19,54,1
7158,618,51,71,4
7159,982,195,18,6
7160,167,159,141,3
7161,242,84,29,3
7162,426,151,48,2
7163,569,162,27,9
7164,980,153,80,11
7165,921,164,147,8
7166,912,119,15,0
7167,413,129,132,4
7168,183,14,55,10
7169,576,160,140,2
7170,768,142,75,5
7171,911,74,54,10
7172,890,182,133,10
7173,265,144,138,7
7174,708,12,105,11
7175,758,54,102,9
7176,493,188,60,11
7177,251,120,135,7
7178,923,114,130,2
7179,282,116,45,10
7180,625,107,60,7
7181,100,138,30,11
7182,261,119,48,9
7183,633,90,125,9
7184,945,91,79,2
7185,569,186,143,10
7186,627,128,49,8
7187,50,74,100,4
7188,413,100,95,9
7189,168,15,148,8
7190,21,31,132,4
7191,907,29,54,0
7192,182,75,146,8
7193,509,41,46,0
7194,121,29,90,9
7195,211,69,59,6
7196,169,195,84,4
7197,938,21,110,3
7198,933,190,123,0
7199,912,150,31,9
7200,32,112,94,2
7201,959,7,142,3
7202,819,154,107,6
7203,278,141,147,0
7204,970,90,27,4
7205,975,29,148,0
7206,984,36,95,7
7207,212,78,1,0
7208,472,79,59,6
7209,567,110,28,5
7210,325,61,16,10
7211,908,148,82,2
7212,535,17,114,8
7213,204,132,103,1
7214,694,15,87,7
7215,209,67,8,9
7216,830,139,79,6
7217,331,48,138,8
7218,590,50,42,5
7219,338,120,108,6
7220,491,10,22,10
7221,654,59,73,9
7222,344,1,95,1
7223,211,17,111,6
7224,812,126,70,11
7225,848,177,112,6
7226,501,60,145,1
7227,439,199,69,1
7228,716,196,47,8
7229,128,42,79,5
7230,822,35,83,1
7231,420,143,118,8
7232,908,17,149,4
7233,632,172,27,9
7234,224,157,10,3
7235,660,88,92,3
7236,664,127,134,3
7237,293,133,87,6
7238,603,74,122,0
7239,247,198,149,2
7240,534,61,55,3
7241,46,88,87,10
7242,878,162,25,3
7243,265,74,104,9
7244,173,91,60,5
7245,380,95,121,7
7246,744,124,65,11
7247,241,79,81,7
7248,651,14,70,0
7249,139,128,54,4
7250,979,92,44,0
7251,360,73,136,3
7252,796,110,54,2
7253,273,186,27,3
7254,175,118,70,2
7255,59,64,93,7
7256,990,73,73,7
7257,606,30,104,8
7258,755,165,19,2
7259,605,143,33,11
7260,338,191,4,6
7261,219,21,33,5
7262,234,108,88,9
7263,540,16,83,11
7264,230,100,102,2
7265,579,109,147,3
7266,498,107,144,2
7267,568,47,58,11
7268,280,157,28,6
7269,134,178,80,2
7270,101,126,134,5
7271,584,94,1,9
7272,799,126,76,9
7273,596,20,135,11
7274,362,58,12,0
7275,774,10,62,4
7276,229,116,46,7
7277,111,108,98,2
7278,220,9,5,11
7279,689,146,109,4
7280,355,27,29,2
7281,948,139,12,4
7282,174,32,136,0
7283,60,72,83,0
7284,80,95,51,3
7285,503,110,144,10
7286,244,140,133,0
7287,148,143,118,8
7288,265,160,128,2
7289,47,125,1,4
7290,651,23,43,1
7291,756,46,65,4
7292,327,139,26,1
7293,968,118,69,0
7294,712,55,72,11
7295,595,7,24,10
7296,21,59,129,7
7297,654,146,93,10
7298,69,20,119,0
7299,427,35,48,4
7300,986,149,58,6
7301,581,114,70,7
7302,524,195,126,4
7303,687,71,72,8
7304,277,71,114,4
7305,293,62,9,5
7306,220,154,2,9
7307,847,127,84,2
7308,426,161,111,6
7309,980,113,47,11
7310,325,39,20,10
7311,931,144,130,1
7312,403,185,47,2
7313,691,47,96,10
7314,332,165,34,2
7315,961,131,24,4
7316,470,28,120,7
7317,469,114,44,2
7318,509,135,121,3
7319,162,194,90,6
7320,883,47,28,2
7321,210,183,39,6
7322,951,42,141,10
7323,120,72,104,0
7324,364,18,27,0
7325,938,23,110,9
7326,674,114,138,2
7327,947,5,79,1
7328,418,15,104,4
7329,985,149,95,9
7330,778,38,108,8
7331,255,69,89,3
7332,389,51,127,5
7333,719,18,56,2
7334,989,102,66,5
7335,492,74,148,6
7336,140,34,99,9
7337,326,25,37,10
7338,614,52,143,4
7339,24,81,53,5
7340,610,76,135,1
7341,853,184,76,7
7342,15,85,138,3
7343,880,177,115,7
7344,742,193,22,8
7345,619,103,2,2
7346,390,163,77,11
7347,77,132,107,10
7348,88,2,108,0
7349,567,149,86,6
7350,648,30,134,6
7351,77,119,48,10
7352,525,10,95,3
7353,501,123,69,5
7354,407,10,86,8
7355,388,170,66,5
7356,392,79,52,0
7357,148,173,60,8
7358,365,155,7,7
7359,912,177,36,4
7360,569,119,137,0
7361,458,189,23,11
7362,717,43,91,4
7363,710,93,117,1
7364,210,144,34,11
7365,63,82,63,5
7366,516,108,48,1
7367,418,59,21,11
7368,996,173,84,3
7369,738,40,146,3
7370,679,188,37,1
7371,136,1,1,6
7372,788,82,43,6
7373,962,183,65,8
7374,458,88,128,8
7375,572,58,139,6
7376,960,177,53,6
7377,194,47,51,7
7378,717,195,68,11
7379,346,188,110,4
7380,551,100,117,6
7381,263,177,34,0
7382,857,40,150,6
7383,204,86,23,8
7384,657,168,3,9
7385,882,105,33,1
7386,37,136,48,10
7387,83,187,84,0
7388,201,56,87,2
7389,489,162,132,0
7390,572,90,57,5
7391,506,192,88,0
7392,976,165,17,7
7393,921,28,114,10
7394,169,102,24,7
7395,418,152,73,3
7396,969,18,141,0
7397,901,164,95,1
7398,908,123,35,11
7399,684,165,31,7
7400,159,197,132,10
7401,649,182,48,1
7402,710,129,60,4
7403,924,13,83,10
7404,280,198,79,1
7405,852,162,121,11
7406,702,43,104,8
7407,900,95,63,0
7408,368,122,35,6
7409,973,77,80,5
7410,900,18,121,3
7411,153,91,76,8
7412,610,28,95,9
7413,430,37,82,1
7414,556,71,116,6
7415,667,134,112,1
7416,712,107,11,3
7417,460,180,70,9
7418,34,170,35,2
7419,735,118,40,6
7420,246,129,56,11
7421,164,55,81,11
7422,462,155,28,3
7423,179,189,7,3
7424,785,43,143,3
7425,483,17,27,5
7426,938,2,29,2
7427,535,93,129,3
7428,544,7,126,3
7429,282,148,1,1
7430,555,141,134,2
7431,560,105,128,11
7432,539,115,44,5
7433,863,128,114,5
7434,807,193,20,4
7435,446,68,40,11
7436,907,42,48,6
7437,784,32,16,10
7438,503,126,121,2
7439,555,42,76,1
7440,49,180,84,9
7441,246,167,10,9
7442,508,72,104,10
7443,857,49,146,4
7444,265,41,113,11
7445,306,187,98,11
7446,612,24,97,11
7447,952,49,83,8
7448,487,119,118,5
7449,834,83,49,11
7450,549,107,1,1
7451,256,141,5,1
7452,795,2,138,10
7453,163,167,94,9
7454,152,96,55,9
7455,91,32,147,0
7456,155,123,58,0
7457,970,55,79,8
7458,119,95,104,9
7459,250,7,108,4
7460,362,137,49,0
7461,907,144,78,5
7462,38,57,96,4
7463,643,140,74,10
7464,253,126,30,8
7465,830,75,12,0
7466,704,140,9,3
7467,71,137,87,7
7468,837,180,150,5
7469,759,98,60,5
7470,815,61,112,7
7471,308,16,96,10
7472,651,157,74,6
7473,626,5,1,10
7474,625,30,132,8
7475,378,195,108,6
7476,497,37,49,9
7477,431,86,25,8
7478,615,182,55,6
7479,103,14,10,11
7480,61,10,132,2
7481,567,178,30,7
7482,380,168,53,11
7483,179,147,35,2
7484,559,154,62,0
7485,164,112,40,3
7486,382,31,13,9
7487,93,153,43,1
7488,305,165,71,6
7489,719,59,16,11
7490,182,163,118,0
7491,671,35,117,3
7492,527,6,140,1
7493,995,75,115,10
7494,822,42,14,0
7495,47,11,47,5
7496,761,181,2,7
7497,247,131,20,0
7498,413,103,30,6
7499,988,20,129,2
7500,936,155,108,6
7501,801,42,146,8
7502,48,91,75,8
7503,845,156,95,2
7504,477,172,144,0
7505,154,34,95,2
7506,353,104,69,3
7507,99,36,65,5
7508,618,63,21,4
7509,861,179,2,5
7510,260,182,5,5
7511,782,63,10,1
7512,81,44,146,1
7513,999,123,116,2
7514,163,30,99,4
7515,505,184,52,3
7516,652,57,143,11
7517,950,66,134,0
7518,682,6,39,10
7519,644,85,8,0
7520,194,140,20,7
7521,757,114,148,1
7522,800,179,121,7
7523,209,33,69,3
7524,574,114,104,0
7525,359,155,22,3
7526,731,41,135,9
7527,289,96,35,10
7528,490,79,97,10
7529,339,61,119,10
7530,399,82,29,3
7531,434,25,113,10
7532,800,68,62,5
7533,226,120,73,8
7534,15,174,1,8
7535,560,46,48,10
7536,493,5,80,8
7537,7,170,48,7
7538,12,40,36,5
7539,29,60,118,7
7540,549,188,116,1
7541,15,43,117,0
7542,308,31,26,6
7543,60,50,104,5
7544,819,78,60,11
7545,235,21,80,8
7546,430,28,117,5
7547,317,132,30,7
7548,65,50,100,3
7549,288,165,136,4
7550,326,9,48,5
7551,786,1,141,2
7552,436,10,144,4
7553,513,92,42,6
7554,482,77,84,9
7555,106,28,72,5
7556,298,78,39,3
7557,208,108,149,11
7558,392,136,67,11
7559,755,17,5,8
7560,322,24,148,11
7561,124,174,117,0
7562,18,40,6,4
7563,163,120,129,1
7564,536,65,2,0
7565,949,122,87,9
7566,318,80,46,10
7567,673,199,144,8
7568,837,195,105,0
7569,407,182,89,11
7570,642,171,29,11
7571,197,106,64,6
7572,222,180,22,0
7573,912,30,113,10
7574,14,191,47,0
7575,851,76,63,10
7576,592,109,96,8
7577,764,39,44,11
7578,492,144,146,1
7579,640,128,128,2
7580,761,105,40,2
7581,568,191,8,11
7582,954,82,8,8
7583,874,84,80,9
7584,694,123,29,4
7585,62,77,98,11
7586,16,137,52,5
7587,570,157,143,9
7588,883,131,146,5
7589,128,178,68,8
7590,358,62,49,4
7591,686,132,132,9
7592,233,19,129,4
7593,633,93,4,11
7594,584,47,132,3
7595,143,136,101,8
7596,452,18,23,2
7597,963,62,11,9
7598,733,195,38,6
7599,972,183,119,11
7600,616,42,32,2
7601,439,13,21,5
7602,41,138,134,0
7603,424,169,68,2
7604,972,83,110,7
7605,619,197,89,8
7606,878,8,84,4
7607,910,168,36,11
7608,778,10,74,0
7609,943,124,144,11
7610,554,5,146,6
7611,345,133,104,11
7612,651,111,109,9
7613,954,50,101,10
7614,915,130,91,0
7615,830,86,149,5
7616,830,148,101,5
7617,456,8,122,7
7618,460,161,69,9
7619,20,172,23,5
7620,760,92,148,6
7621,212,195,84,10
7622,31,80,82,10
7623,230,67,117,7
7624,931,165,54,6
7625,843,44,15,7
7626,507,95,29,7
7627,277,193,61,1
7628,681,198,79,1
7629,634,166,48,11
7630,147,165,42,1
7631,854,198,28,2
7632,187,191,65,11
7633,727,85,22,6
7634,464,18,52,3
7635,450,143,115,5
7636,907,40,103,8
7637,917,129,137,5
7638,389,87,117,5
7639,211,189,17,3
7640,287,39,125,11
7641,278,112,39,3
7642,813,61,117,7
7643,993,102,119,1
7644,817,102,142,9
7645,384,79,96,0
7646,760,11,150,10
7647,808,170,8,0
7648,600,92,51,9
7649,526,182,54,5
7650,551,63,95,9
7651,659,100,15,5
7652,183,156,43,1
7653,686,128,76,4
7654,732,189,150,4
7655,38,44,91,8
7656,216,2,77,7
7657,696,64,124,9
7658,230,21,61,11
7659,672,143,77,0
7660,81,180,135,7
7661,728,33,63,9
7662,183,157,125,5
7663,539,165,44,1
7664,677,82,38,5
7665,163,68,141,6
7666,542,91,117,2
7667,432,148,4,0
7668,334,175,25,3
7669,963,133,125,1
7670,679,135,129,9
7671,817,200,131,7
7672,411,62,101,3
7673,219,77,66,5
7674,664,63,11,0
7675,211,188,13,6
7676,633,81,34,2
7677,417,4,105,3
7678,879,103,99,1
7679,741,47,98,8
7680,185,72,49,1
7681,943,110,135,11
7682,132,127,51,4
7683,780,82,119,7
7684,328,25,134,7
7685,35,141,145,4
7686,883,134,42,0
7687,494,43,29,8
7688,673,112,53,10
7689,145,74,147,5
7690,822,7,128,7
7691,480,107,52,9
7692,736,66,30,9
7693,10,113,34,2
7694,381,163,13,11
7695,50,142,32,3
7696,115,180,85,11
7697,356,189,95,6
7698,555,188,85,8
7699,860,116,148,8
7700,66,93,12,8
7701,793,70,68,4
7702,968,116,74,9
7703,985,24,47,11
7704,944,28,54,3
7705,119,180,102,5
7706,787,99,104,10
7707,679,182,90,7
7708,173,46,83,1
7709,909,5,43,7
7710,94,140,133,3
7711,963,102,140,5
7712,288,27,112,9
7713,159,60,39,8
7714,482,135,147,1
